date,pre_mean,hum_mean,tem_mean,tem_std,tem_kurt,occ
2019-09-18 19:16:10,95012.54699999999,58.027,26.997999999999998,0.010327955589887089,-0.8956473214295979,M
2019-09-18 19:16:20,95011.81199999999,57.90200000000001,27.052999999999997,0.017029386365926682,0.12796557386258378,M
2019-09-18 19:16:30,95012.317,57.801,27.115,0.019578900207453533,-0.646502835538775,M
2019-09-18 19:16:40,95013.79499999998,57.712,27.156,0.010749676997732183,-0.8820266272194597,M
2019-09-18 19:16:50,95012.67199999999,57.585,27.189,0.0073786478737258914,-0.7336228952225627,M
2019-09-18 19:17:00,95014.24400000002,57.544000000000004,27.226,0.018973665961009925,-1.4381246325690076,M
2019-09-18 19:17:10,95011.988,57.56699999999999,27.284000000000002,0.018378731669452367,-1.669747971903552,M
2019-09-18 19:17:20,95012.04,57.42100000000001,27.339,0.016633299933169674,-0.7210252369204389,M
2019-09-18 19:17:30,95012.515,57.178,27.394,0.017763883459299457,-1.208624989372551,M
2019-09-18 19:17:40,95011.689,56.968999999999994,27.451999999999998,0.016193277068653585,-0.4760023802682105,M
2019-09-18 19:17:50,95012.05111111111,56.81666666666666,27.50666666666667,0.017320508075688322,-1.4365079365079079,M
2019-09-18 19:18:00,95013.012,56.97299999999999,27.527000000000005,0.004830458915398081,-1.2244897959226746,M
2019-09-18 19:18:10,95012.798,57.193999999999996,27.572999999999997,0.027100635498902487,-1.1017944728153442,M
2019-09-18 19:18:20,95014.04500000001,57.38099999999999,27.662,0.026583202716505886,-1.1360804556783433,M
2019-09-18 19:18:30,95015.231,57.105999999999995,27.740999999999996,0.017919573407622038,-1.0555600216891707,M
2019-09-18 19:18:40,95014.54900000001,56.608000000000004,27.779000000000003,0.009944289260117452,-0.15744765271241246,M
2019-09-18 19:18:50,95014.729,56.372,27.793,0.008232726023485093,-1.043498291551047,M
2019-09-18 19:19:00,95014.63090909088,56.348181818181814,27.825454545454544,0.01634847782739251,-0.8093849784813485,M
2019-09-18 19:19:10,95013.693,56.46600000000001,27.853,0.004830458915395493,-1.2244897959193248,M
2019-09-18 19:19:20,95012.84099999999,56.498000000000005,27.871,0.011005049346145693,0.9068500727451108,M
2019-09-18 19:19:30,95012.89799999999,56.267999999999994,27.897000000000002,0.006749485577106212,-0.28299481601057064,M
2019-09-18 19:19:40,95010.14000000001,56.359,27.925,0.015092308563562057,2.628027534630924,M
2019-09-18 19:19:50,95003.35555555556,56.16111111111112,27.864444444444445,0.027888667551138023,1.5789358600589294,M
2019-09-18 19:20:00,95010.995,55.922000000000004,27.797000000000004,0.010593499054712439,-1.237693783522932,M
2019-09-18 19:20:10,95014.10699999999,55.95299999999999,27.78,0.012472191289245756,-0.9118075801744872,M
2019-09-18 19:20:20,95013.38100000001,55.961,27.801,0.012866839377080911,-0.42971037340655194,M
2019-09-18 19:20:30,95012.85799999998,55.83800000000001,27.779000000000003,0.022335820757001433,-1.693677823309942,M
2019-09-18 19:20:40,95012.696,55.63099999999999,27.836000000000002,0.013498971154213496,-0.12524432735563362,M
2019-09-18 19:20:50,95013.641,55.596999999999994,27.790000000000003,0.024944382578491953,-1.520635932944976,M
2019-09-18 19:21:00,95013.964,55.812,27.717000000000002,0.015670212364724143,-1.2851614714796908,M
2019-09-18 19:21:10,95014.699,55.802,27.762999999999998,0.020575065816016036,-0.7902358661855327,M
2019-09-18 19:21:20,95014.45099999999,55.713,27.814999999999998,0.005270462766947876,-2.571428571428572,M
2019-09-18 19:21:30,95014.13200000001,55.6,27.799,0.0056764621219749425,1.49821640903592,M
2019-09-18 19:21:40,95013.44500000002,55.709999999999994,27.764,0.029514591494905033,-1.7897537112512731,M
2019-09-18 19:21:50,95011.476,55.93700000000001,27.747000000000003,0.022135943621177132,-1.606275163126603,M
2019-09-18 19:22:00,95011.02900000001,55.834,27.82,0.018257418583505085,-0.4499999999997999,M
2019-09-18 19:22:10,95009.456,55.778,27.855999999999995,0.01646545204697269,-0.4021096479436248,M
2019-09-18 19:22:20,95009.94200000001,55.63799999999999,27.832,0.02820559440174158,-1.2976621471595657,M
2019-09-18 19:22:30,95012.789,55.867,27.736999999999995,0.04347413023856737,-1.019195057995169,M
2019-09-18 19:22:40,95011.21300000002,55.980000000000004,27.77,0.024944382578490343,-0.7088647959183563,M
2019-09-18 19:22:50,95012.16666666667,55.99666666666667,27.852222222222217,0.028625940062197288,-1.1101243485041126,M
2019-09-18 19:23:00,95013.23500000002,55.742,27.936999999999994,0.014181364924123167,-0.3775394960029712,M
2019-09-18 19:23:10,95013.27599999998,55.726,27.945,0.015092308563562975,-1.410384974930079,M
2019-09-18 19:23:20,95013.70999999999,56.061,27.871,0.0347850542618519,2.150549175342962,M
2019-09-18 19:23:30,95013.32899999998,55.961,27.891000000000002,0.0317804971641407,-1.720372885944884,M
2019-09-18 19:23:40,95012.783,55.705,27.98,0.022110831935702853,-0.6501623376621835,M
2019-09-18 19:23:50,95012.168,55.273,28.000999999999998,0.009944289260117542,3.056432268652184,M
2019-09-18 19:24:00,95010.87,55.42100000000001,27.993000000000002,0.018885620632286236,-1.3097837615265893,M
2019-09-18 19:24:10,95005.863,55.983999999999995,27.99,0.013333333333332397,-0.748325892857217,M
2019-09-18 19:24:20,95000.45999999999,56.263999999999996,27.961000000000002,0.047010637094172796,-1.008461860205307,M
2019-09-18 19:24:30,95002.75499999999,55.67999999999999,27.759000000000004,0.050651313463282804,-0.49403533464749394,M
2019-09-18 19:24:40,95001.709,56.04299999999999,27.667,0.011595018087283526,0.5119673714709494,M
2019-09-18 19:24:50,95000.24444444444,53.22,27.547777777777778,0.07980879929208597,-1.3187073268935525,M
2019-09-23 13:47:00,95211.16799999999,59.59599999999999,25.913,0.02213594362118033,-0.6899902818271886,M
2019-09-23 13:57:00,95438.236,55.302,28.394,0.01516575088810137,1.4555765595452321,M
2019-09-23 13:58:00,95441.086,55.717000000000006,28.162,0.0063245553203379575,0.1785714285712432,M
2019-09-23 13:58:10,95444.942,56.496,28.157999999999998,0.016865480854231216,-0.21227155412879029,M
2019-09-23 13:58:20,95443.771,56.090999999999994,28.224,0.015776212754932156,-1.15872130102015,M
2019-09-23 13:58:30,95442.704,55.33599999999999,28.240000000000002,0.0,0.0,M
2019-09-23 13:58:40,95442.38100000001,55.52500000000001,28.232999999999997,0.004830458915395559,-1.2244897959145393,M
2019-09-23 13:58:50,95443.05857142856,56.50142857142856,28.24142857142857,0.006900655593425688,0.3359999999990997,M
2019-09-23 13:59:00,95440.96699999999,56.138,28.258,0.007888106377467367,-1.074161807581416,M
2019-09-23 13:59:10,95440.196,55.659000000000006,28.275,0.0052704627669487416,-2.571428571428572,M
2019-09-23 13:59:20,95440.97,55.129,28.269,0.00994428926011701,-0.15744765271398098,M
2019-09-23 13:59:30,95441.67199999999,54.489,28.227999999999998,0.015491933384828054,-1.2764550264551007,M
2019-09-23 13:59:40,95439.93000000001,54.404999999999994,28.2,0.011547005383792306,-1.3928571428573187,M
2019-09-23 13:59:50,95441.491,54.571000000000005,28.156,0.008432740427116307,-0.6654575892851846,M
2019-09-23 14:00:00,95444.481,54.669000000000004,28.136000000000003,0.009660917830793052,-0.6231778425664496,M
2019-09-23 14:00:10,95443.661,54.56200000000001,28.098999999999997,0.01197218999738009,-0.8784671250878349,M
