date,pre_mean,pre_std,hum_mean,tem_mean,tem_kurt,occ
2019-09-23 17:43:50,95237.10222222221,1.1496388321735218,55.25888888888889,26.86777777777778,-0.04017857142987591,H
2019-09-23 17:44:00,95236.1,1.5542057635827837,55.303,26.872000000000003,1.406249999992462,H
2019-09-23 17:44:10,95235.50799999999,2.2615275073864654,55.169999999999995,26.872000000000003,1.406249999992462,H
2019-09-23 17:44:20,95234.73500000002,1.747984553710639,55.06699999999999,26.851,-0.7336228952220454,H
2019-09-23 17:44:30,95234.54,1.9212842926884584,55.26899999999999,26.841999999999995,0.1785714285717095,H
2019-09-23 17:44:40,95235.29500000001,0.8493298011464495,55.412,26.849,9.9999999999933,H
2019-09-23 17:44:50,95233.11444444445,1.4043780750815074,55.51888888888888,26.843333333333334,-1.714285714285713,H
2019-09-23 17:45:00,95232.97900000002,0.9157686510353714,55.335,26.848000000000003,0.1785714285700335,H
2019-09-23 17:45:10,95233.29400000001,1.9949670005643119,55.291999999999994,26.843,-1.2244897959178886,H
2019-09-23 17:45:20,95235.61899999999,1.3000893131729097,55.44899999999999,26.839999999999996,0.0,H
2019-09-23 17:45:30,95234.71299999999,1.921625758450134,55.596999999999994,26.845999999999997,-2.276785714288226,H
2019-09-23 17:45:40,95231.46500000001,1.7811809440789423,55.39399999999999,26.830999999999996,-0.733622895222565,H
2019-09-23 17:45:50,95230.95000000001,1.291149358773237,55.324,26.839999999999996,0.0,H
2019-09-23 17:46:00,95232.64499999999,1.880409234418577,55.569,26.833999999999993,-2.2767857142840393,H
2019-09-23 17:46:10,95231.47099999999,1.22661639389704,55.67500000000001,26.833999999999996,-2.276785714284039,H
2019-09-23 17:46:20,95230.81400000001,1.2729947193744182,55.713,26.830999999999996,-0.7336228952225645,H
2019-09-23 17:46:30,95231.28400000001,2.101487304001938,55.66700000000001,26.82,0.08035714285714324,H
2019-09-23 17:46:40,95230.043,2.0380276412852583,55.556999999999995,26.822999999999997,-1.2244897959193235,H
2019-09-23 17:46:50,95231.62,1.7375589518369559,55.70899999999999,26.814,-2.2767857142861336,H
2019-09-23 17:47:00,95231.14499999999,1.8647862552535026,55.915,26.820999999999998,10.000000000013397,H
2019-09-23 17:47:10,95231.932,1.4324555451697756,55.90899999999999,26.820999999999998,-0.7336228952220454,H
2019-09-23 17:47:20,95231.252,1.2345111493119618,55.735,26.794,-2.2767857142861336,H
2019-09-23 17:47:30,95230.71599999999,1.241049734882913,55.806000000000004,26.79,0.08035714285714324,H
