date,pre,hum,tem,occ
2020-05-25 20:07:00,93816.91,42.88,32.67,L
2020-05-26 00:27:00,94325.26,54.74,31.65,M
2020-06-04 12:27:00,94676.41,60.01,30.64,L
2020-05-28 03:10:00,94415.46,55.17,31.01,L
2020-06-01 10:52:00,95237.55,63.45,27.9,E
2020-05-25 20:00:00,93808.58,43.48,32.61,L
2020-06-01 03:18:00,95093.7,58.74,29.73,L
2020-06-01 05:50:00,95059.5,57.68,29.33,L
2020-06-01 07:42:00,95103.94,62.68,26.75,E
2020-05-15 00:10:00,94363.02,59.14,30.81,H
2020-05-25 16:53:00,93880.67,49.97,32.14,M
2020-05-28 04:03:00,94468.75,55.93,31.02,L
2020-06-04 21:32:00,94522.32,45.47,31.11,L
2020-06-04 18:18:00,94387.4,54.72,31.46,M
2020-06-04 19:40:00,94420.38,53.53,31.56,M
2020-06-04 07:52:00,94629.41,62.97,29.66,E
2020-05-25 22:17:00,93994.92,51.6,31.93,L
2020-05-27 09:00:00,94825.4,62.66,27.34,E
2020-05-28 09:50:00,94827.3,61.09,30.09,L
2020-06-04 14:35:00,94543.63,51.97,30.61,L
2020-05-15 00:34:00,94338.99,60.89,30.33,M
2020-05-25 16:55:00,93881.01,50.3,32.22,M
2020-05-27 03:29:00,94761.69,56.77,29.71,L
2020-06-04 22:05:00,94548.81,53.66,31.2,L
2020-05-27 05:57:00,94740.16,56.23,29.59,L
2020-05-29 00:03:00,95059.5,43.19,32.13,L
2020-05-29 07:39:00,95115.86,53.5,30.44,E
2020-05-25 18:08:00,93809.56,46.49,31.94,L
2020-06-04 04:24:00,94587.98,58.7,30.57,L
2020-06-04 13:16:00,94628.87,60.09,30.84,L
2020-05-29 04:39:00,95123.23,53.11,31.1,L
2020-05-28 09:04:00,94793.22,63.51,29.48,L
2020-06-04 11:18:00,94696.04,60.23,30.62,L
2020-05-27 07:30:00,94785.25,61.93,27.35,E
2020-05-28 02:10:00,94445.64,54.55,31.04,L
2020-05-28 12:19:00,94888.07,55.79,30.44,E
2020-05-25 21:34:00,94046.23,49.87,32.31,L
2020-06-04 11:47:00,94680.05,60.16,30.67,L
2020-05-28 03:28:00,94399.08,55.27,31.03,L
2020-06-04 08:11:00,94644.44,62.6,29.73,E
2020-05-28 05:47:00,94734.86,56.94,30.93,L
2020-05-29 02:46:00,95117.04,52.05,31.0,L
2020-05-27 02:13:00,94811.2,57.41,29.49,L
2020-05-25 23:19:00,94137.6,50.44,32.56,M
2020-06-01 08:19:00,95148.72,66.68,25.63,E
2020-06-04 07:15:00,94623.29,61.83,29.91,E
2020-06-04 07:55:00,94635.34,62.88,29.66,E
2020-05-28 10:06:00,94831.76,60.63,30.24,L
2020-06-01 04:46:00,95084.59,57.9,29.55,L
2020-06-04 21:54:00,94539.29,48.27,31.1,L
2020-05-27 07:57:00,94783.31,62.75,27.2,E
2020-05-27 07:48:00,94781.01,62.09,27.22,E
2020-05-27 05:00:00,94745.1,56.32,29.7,L
2020-05-29 05:56:00,95021.04,53.46,30.97,L
2020-05-31 19:19:00,94841.0,48.06,30.88,H
2020-05-29 08:27:00,95152.31,53.04,29.17,E
2020-06-04 21:39:00,94532.76,45.42,31.08,L
2020-05-26 00:32:00,94338.91,53.47,31.73,L
2020-05-27 03:05:00,94778.04,56.82,29.66,L
2020-06-01 12:58:00,95174.43,56.89,29.55,L
2020-06-01 08:28:00,95169.05,66.75,25.45,E
2020-05-28 10:30:00,94847.42,60.12,30.33,L
2020-06-04 05:57:00,94564.19,59.81,30.46,L
2020-06-01 11:31:00,95226.81,60.62,28.65,L
2020-06-04 09:59:00,94714.38,61.27,30.07,E
2020-05-26 00:48:00,94353.24,48.65,31.69,L
2020-06-01 08:21:00,95154.15,66.53,25.57,E
2020-05-31 19:26:00,94885.57,47.67,30.69,H
2020-05-27 00:17:00,94867.32,59.84,28.54,E
2020-05-26 01:56:00,94278.14,48.14,31.84,L
2020-05-29 04:10:00,95012.98,52.84,31.1,L
2020-06-01 09:20:00,95243.17,66.25,26.72,E
2020-05-29 08:19:00,95102.0,53.15,29.21,E
2020-05-27 02:26:00,94801.69,57.17,29.6,L
2020-05-29 08:32:00,95183.48,53.79,28.6,E
2020-06-04 20:32:00,94471.04,53.46,31.5,L
2020-05-28 23:50:00,95000.55,44.09,32.05,L
2020-05-29 04:05:00,94990.86,52.74,31.09,L
2020-05-28 01:08:00,94459.96,58.33,30.14,L
2020-06-04 12:33:00,94671.5,60.29,30.62,L
2020-05-28 01:10:00,94463.87,57.3,30.27,L
2020-06-01 05:49:00,95058.19,57.68,29.34,L
2020-05-27 06:45:00,94762.81,56.28,29.51,L
2020-06-04 02:14:00,94632.79,53.85,30.96,L
2020-05-26 23:47:00,94850.03,59.35,28.6,E
2020-05-27 00:02:00,94856.48,59.12,28.65,E
2020-06-01 11:54:00,95210.94,58.95,29.18,M
