date,pre,hum,tem,occ
2019-09-25 12:07:00,95237.08,60.63,27.09,L
2019-10-02 20:45:40,95195.56,59.21,27.24,L
2019-10-01 11:32:10,95358.63,57.55,28.25,M
2019-09-25 12:21:10,95239.2,55.73,27.34,L
2019-10-02 20:33:50,95179.9,60.58,27.14,L
2019-09-25 12:24:40,95234.74,55.54,27.38,L
2019-09-24 11:45:10,95356.03,57.67,27.49,M
2019-09-24 19:03:20,94906.2,56.41,29.24,H
2019-09-24 11:51:00,95359.15,58.77,27.2,M
2019-09-18 19:15:30,95010.54,58.22,26.86,M
2019-09-24 16:13:10,94975.94,52.88,28.43,M
2019-09-24 16:12:20,94975.53,54.18,28.22,M
2019-09-24 11:48:10,95354.83,58.35,27.33,M
2019-09-23 17:40:00,95243.24,54.22,26.94,H
2019-10-02 20:36:50,95182.34,60.45,27.49,L
2019-09-23 14:00:50,95440.48,55.13,27.94,M
2019-09-23 17:51:20,95242.48,56.73,26.81,H
2019-09-18 19:08:50,95006.25,58.38,26.77,M
2019-09-18 19:23:00,95013.24,55.74,27.94,M
2019-09-24 16:12:10,94965.34,54.0,28.29,M
2019-10-01 11:32:50,95360.0,57.23,28.33,M
2019-10-02 20:44:40,95197.12,59.33,27.24,L
2019-09-23 14:05:50,95430.55,56.03,27.45,M
2019-09-23 14:04:30,95433.2,55.47,27.53,M
2019-09-24 11:49:20,95358.86,58.46,27.25,M
2019-09-24 11:54:10,95357.24,58.34,27.25,M
2019-10-01 11:24:00,95355.9,60.69,26.84,M
2019-10-01 11:43:00,95359.74,55.95,28.63,M
2019-10-01 11:40:00,95364.75,56.06,28.56,M
2019-10-01 11:26:10,95352.13,63.67,27.44,M
2019-09-23 17:33:00,95231.29,52.49,28.66,H
2019-09-23 13:59:10,95440.2,55.66,28.28,M
2019-09-24 16:01:50,94995.05,53.8,28.75,M
2019-10-01 11:43:40,95359.43,56.04,28.6,M
2019-09-23 17:45:30,95234.71,55.6,26.85,H
2019-10-02 20:28:20,95173.12,60.85,27.09,L
2019-09-23 17:51:30,95243.6,56.82,26.81,H
2019-10-02 20:39:00,95189.99,59.8,27.26,L
2019-10-02 20:31:30,95179.02,60.74,27.14,L
2019-09-23 17:41:50,95239.57,54.87,26.94,H
2019-09-24 19:18:10,94918.17,58.01,29.31,H
2019-09-18 19:09:30,94994.99,59.17,26.67,M
2019-09-18 19:18:40,95014.55,56.61,27.78,M
2019-09-18 19:11:20,95005.89,58.8,26.85,M
2019-09-24 11:48:20,95354.77,58.54,27.3,M
2019-09-18 19:14:10,95008.16,58.64,26.73,M
2019-10-02 20:41:10,95187.86,59.66,27.26,L
2019-09-23 17:36:20,95240.52,51.68,27.63,H
2019-09-24 15:59:00,94992.27,54.55,28.6,M
2019-09-25 12:24:20,95236.84,56.09,27.38,L
2019-09-24 11:57:10,95362.16,59.24,27.19,M
2019-09-25 12:18:20,95242.59,55.69,27.44,L
2019-09-23 17:52:40,95243.27,56.91,26.85,H
2019-09-18 19:16:10,95012.55,58.03,27.0,M
2019-09-24 11:57:00,95362.33,59.15,27.18,M
2019-09-24 19:01:50,94907.2,56.46,29.14,H
2019-09-24 19:07:10,94907.27,54.44,29.57,H
2019-09-24 19:00:30,94909.99,57.26,29.04,H
2019-10-01 11:40:10,95364.43,56.07,28.58,M
2019-10-01 11:36:40,95365.8,56.35,28.46,M
2019-10-01 11:37:50,95366.44,55.82,28.46,M
2019-09-25 12:07:10,95234.31,57.59,27.24,L
2019-09-23 17:39:20,95241.1,53.81,26.98,H
2019-09-24 19:00:10,94904.18,59.21,29.05,H
2019-10-02 20:42:40,95191.1,59.55,27.2,L
2019-09-24 19:14:30,94919.56,56.86,29.29,H
2019-09-25 12:08:00,95245.13,55.86,27.58,L
2019-10-02 20:31:10,95176.77,61.1,27.15,L
2019-09-24 15:57:40,94995.68,55.45,28.45,M
2019-09-25 12:12:20,95243.63,55.3,27.55,L
2019-09-23 13:59:30,95441.67,54.49,28.23,M
2019-09-23 17:38:30,95245.34,53.29,27.15,H
2019-09-24 19:13:20,94916.7,56.44,29.36,H
2019-10-01 11:38:10,95366.49,55.86,28.47,M
2019-10-01 11:37:30,95365.37,56.03,28.5,M
2019-10-02 20:35:40,95179.69,60.37,27.16,L
2019-09-25 12:17:50,95239.88,55.62,27.46,L
2019-10-02 20:43:20,95193.09,59.41,27.23,L
2019-09-25 12:13:30,95237.99,55.45,27.5,L
2019-09-25 12:17:40,95239.84,55.9,27.46,L
2019-10-02 20:34:50,95181.35,60.62,27.16,L
2019-09-25 12:16:00,95240.08,55.86,27.5,L
2019-09-23 17:42:10,95240.37,54.72,26.93,H
2019-09-25 12:25:10,95236.02,55.56,27.37,L
2019-09-18 19:15:10,95011.0,58.67,26.83,M
2019-09-18 19:08:00,95006.41,58.26,26.93,M
2019-09-24 11:55:00,95359.62,59.19,27.25,M
2019-09-23 17:39:10,95240.75,53.73,27.01,H
2019-09-25 12:19:10,95239.35,55.52,27.39,L
2019-09-23 13:58:00,95441.09,55.72,28.16,M
2019-09-24 11:49:40,95356.68,58.59,27.26,M
2019-09-18 19:22:30,95012.79,55.87,27.74,M
2019-09-23 14:04:10,95436.67,55.56,27.57,M
2019-10-02 20:34:20,95181.42,60.54,27.14,L
2019-09-23 17:37:40,95244.29,52.84,27.3,H
2019-09-24 16:00:30,94987.3,54.3,28.76,M
2019-09-24 19:02:40,94905.2,56.33,29.25,H
2019-09-23 17:48:50,95233.06,56.31,26.81,H
2019-10-01 11:39:20,95365.33,56.17,28.53,M
2019-09-24 19:09:10,94911.29,53.75,29.84,H
2019-10-01 11:31:00,95358.28,57.5,28.14,M
2019-10-01 11:31:20,95358.04,57.38,28.17,M
2019-09-24 16:15:00,94974.73,52.39,28.57,M
2019-09-23 17:51:00,95240.23,56.66,26.81,H
2019-09-24 16:05:40,94985.34,54.19,28.53,M
2019-09-24 11:45:50,95357.1,57.52,27.45,M
2019-09-18 19:24:10,95005.86,55.98,27.99,M
2019-10-02 20:48:20,95199.07,59.13,27.26,L
2019-09-24 16:12:00,94972.16,53.51,28.47,M
2019-09-23 17:41:10,95242.6,54.55,26.89,H
2019-09-25 12:08:50,95243.3,55.14,27.66,L
2019-09-24 19:09:50,94901.94,58.86,29.92,H
2019-09-24 16:01:40,94994.84,54.01,28.72,M
2019-09-18 19:23:30,95013.33,55.96,27.89,M
2019-09-24 16:04:50,94984.19,53.7,28.64,M
2019-09-18 19:08:10,95006.3,58.4,26.9,M
2019-09-18 19:22:20,95009.94,55.64,27.83,M
2019-09-23 14:01:20,95440.24,54.83,27.87,M
2019-09-23 14:01:50,95445.32,55.71,27.76,M
2019-09-24 16:15:30,94973.57,52.31,28.59,M
2019-09-25 12:12:40,95242.16,55.43,27.54,L
2019-09-24 19:14:10,94921.19,56.4,29.35,H
2019-09-24 16:04:20,94984.25,53.04,28.76,M
2019-09-24 19:10:20,94913.73,56.38,29.48,H
2019-09-23 13:59:40,95439.93,54.4,28.2,M
2019-09-25 12:21:30,95238.74,55.7,27.35,L
2019-09-23 17:46:30,95231.28,55.67,26.82,H
2019-10-01 11:39:30,95365.74,55.99,28.54,M
2019-10-01 11:32:20,95359.37,57.5,28.28,M
2019-09-24 11:45:20,95355.49,57.61,27.49,M
2019-10-02 20:31:20,95177.12,61.14,27.17,L
2019-09-23 17:44:30,95234.54,55.27,26.84,H
2019-09-24 16:02:30,94994.0,53.17,28.81,M
2019-09-24 12:04:30,95342.48,60.55,28.4,M
2019-09-24 19:11:50,94915.33,56.39,29.42,H
2019-09-18 19:07:10,95006.53,58.19,26.94,M
2019-09-24 11:46:10,95355.08,57.79,27.45,M
2019-09-23 17:52:30,95243.76,56.94,26.85,H
2019-09-23 17:48:00,95229.05,56.06,26.78,H
2019-09-23 17:40:50,95242.53,54.74,26.87,H
2019-09-18 19:19:40,95010.14,56.36,27.92,M
2019-09-24 16:13:20,94974.11,52.76,28.47,M
2019-10-01 11:38:00,95366.88,55.76,28.45,M
2019-09-24 19:16:50,94921.65,57.18,29.23,H
2019-09-23 17:49:50,95235.25,56.49,26.81,H
2019-09-23 17:50:50,95240.53,56.64,26.79,H
2019-09-24 19:08:50,94909.04,53.79,29.79,H
2019-10-02 20:37:10,95184.81,59.84,27.41,L
2019-09-24 16:01:30,94995.94,54.25,28.7,M
2019-09-23 14:07:10,95426.99,56.68,27.37,M
2019-09-24 11:53:20,95357.75,58.96,27.24,M
2019-10-01 11:43:10,95360.13,55.88,28.64,M
2019-10-02 20:45:20,95197.52,59.55,27.24,L
2019-09-23 17:49:00,95231.3,56.4,26.82,H
2019-10-01 11:28:30,95358.78,58.81,27.88,M
2019-10-02 20:40:50,95190.75,59.79,27.28,L
2019-09-23 14:06:50,95428.35,57.0,27.38,M
2019-09-18 19:09:20,94995.8,58.94,26.72,M
2019-09-18 19:17:20,95012.04,57.42,27.34,M
2019-09-24 11:42:20,95353.03,56.51,27.45,M
2019-09-25 12:25:00,95235.54,55.55,27.37,L
2019-09-18 19:05:50,95004.69,59.04,27.04,M
2019-09-18 19:11:10,95005.39,58.69,26.85,M
2019-09-18 19:18:20,95014.05,57.38,27.66,M
2019-09-25 12:26:20,95232.64,55.42,27.34,L
2019-09-18 19:10:00,95005.91,60.58,26.78,M
2019-10-02 20:46:00,95196.29,59.17,27.25,L
2019-09-18 19:13:40,95007.59,58.09,26.72,M
2019-09-18 19:10:50,95005.61,58.81,26.84,M
2019-09-25 12:27:00,95231.63,55.52,27.36,L
2019-09-24 12:04:40,95341.33,59.81,28.15,M
2019-09-24 19:04:20,94898.1,57.01,29.07,H
2019-09-23 17:38:00,95245.42,52.86,27.27,H
2019-09-23 14:01:10,95439.62,54.68,27.88,M
2019-09-25 12:19:50,95239.47,55.36,27.34,L
2019-09-24 19:09:40,94902.19,55.52,29.87,H
2019-09-18 19:24:30,95002.75,55.68,27.76,M
2019-09-25 12:19:00,95240.28,55.57,27.4,L
2019-09-24 19:06:20,94909.66,54.82,29.51,H
2019-09-18 19:20:20,95013.38,55.96,27.8,M
2019-09-24 11:54:20,95357.74,58.6,27.24,M
2019-09-23 13:58:10,95444.94,56.5,28.16,M
2019-09-25 12:13:10,95238.82,55.46,27.5,L
2019-09-18 19:07:50,95006.43,58.32,26.94,M
2019-10-01 11:42:40,95360.29,55.99,28.6,M
2019-09-24 19:03:10,94905.89,56.47,29.21,H
2019-09-24 11:53:10,95357.26,59.03,27.24,M
2019-09-24 16:12:50,94978.29,53.46,28.38,M
2019-09-24 11:55:20,95359.57,59.15,27.25,M
2019-09-23 17:36:40,95242.01,52.15,27.52,H
2019-09-24 11:52:50,95359.85,58.93,27.23,M
2019-09-24 19:03:00,94906.21,56.46,29.21,H
2019-09-24 19:12:20,94904.58,56.49,29.34,H
2019-09-24 11:56:00,95360.28,59.24,27.26,M
2019-10-01 11:37:40,95366.7,55.83,28.48,M
2019-10-01 11:30:10,95357.42,57.77,28.07,M
2019-09-23 17:51:50,95244.49,56.86,26.82,H
2019-09-25 12:11:40,95245.93,55.06,27.62,L
2019-10-01 11:41:00,95363.76,56.19,28.58,M
2019-09-23 17:45:50,95230.95,55.32,26.84,H
2019-09-24 19:11:40,94915.68,56.39,29.48,H
2019-09-23 17:36:00,95240.68,51.52,27.71,H
2019-09-18 19:19:50,95003.36,56.16,27.86,M
2019-10-02 20:42:50,95190.86,59.52,27.21,L
2019-10-02 20:39:20,95190.59,59.78,27.25,L
2019-09-23 14:04:40,95433.55,55.88,27.51,M
2019-09-24 19:07:30,94905.07,54.28,29.61,H
2019-09-24 11:42:00,95352.81,58.0,27.04,M
2019-09-24 19:04:00,94909.01,56.18,29.25,H
2019-10-01 11:36:20,95364.9,56.49,28.44,M
2019-09-24 11:53:40,95357.01,58.6,27.29,M
2019-10-02 20:29:20,95174.56,60.85,27.13,L
2019-09-25 12:16:30,95238.06,55.67,27.46,L
2019-10-01 11:26:00,95352.32,64.81,27.38,M
2019-09-23 17:41:00,95243.26,54.77,26.91,H
2019-09-24 19:20:40,94912.22,55.75,29.63,H
2019-09-23 14:00:20,95442.63,54.48,28.06,M
2019-10-01 11:35:10,95363.62,56.49,28.44,M
2019-09-23 14:06:30,95428.78,56.43,27.38,M
2019-10-01 11:38:50,95364.96,56.27,28.5,M
2019-09-23 13:58:20,95443.77,56.09,28.22,M
2019-10-02 20:40:20,95189.69,59.88,27.26,L
2019-09-18 19:11:50,95007.0,58.82,26.85,M
2019-09-25 12:25:40,95231.96,55.41,27.35,L
2019-09-24 11:45:30,95354.89,57.62,27.46,M
2019-09-23 17:37:00,95241.24,52.32,27.43,H
2019-09-18 19:18:00,95013.01,56.97,27.53,M
2019-09-24 19:16:10,94922.31,58.18,29.28,H
2019-10-02 20:29:10,95173.54,60.82,27.13,L
2019-09-24 19:04:50,94910.99,57.34,29.04,H
2019-09-24 19:12:30,94912.51,56.46,29.35,H
2019-09-24 11:57:50,95360.25,59.16,27.2,M
2019-10-01 11:43:30,95358.64,56.02,28.63,M
2019-09-18 19:19:10,95013.69,56.47,27.85,M
2019-09-18 19:17:40,95011.69,56.97,27.45,M
2019-09-24 15:59:10,94993.84,54.4,28.6,M
2019-09-25 12:26:30,95232.47,55.48,27.33,L
2019-09-18 19:23:50,95012.17,55.27,28.0,M
2019-10-01 11:39:10,95364.48,56.2,28.52,M
2019-09-23 17:51:40,95245.69,56.86,26.81,H
2019-09-18 19:13:30,95008.49,58.2,26.74,M
2019-10-02 20:34:00,95180.3,60.64,27.14,L
2019-09-24 11:45:00,95356.51,57.67,27.5,M
2019-09-23 17:46:00,95232.64,55.57,26.83,H
2019-10-01 11:42:10,95361.69,55.78,28.57,M
2019-10-02 20:40:00,95189.07,59.87,27.26,L
2019-09-24 16:01:10,94996.3,54.61,28.58,M
2019-09-18 19:11:00,95005.41,58.51,26.84,M
2019-09-24 19:13:30,94916.72,56.79,29.28,H
2019-09-24 11:56:10,95361.66,59.17,27.26,M
2019-09-24 11:47:20,95354.58,58.17,27.37,M
2019-09-23 17:48:40,95232.7,56.55,26.81,H
2019-09-25 12:22:40,95237.32,55.6,27.34,L
2019-09-24 16:08:50,94984.32,53.27,28.64,M
2019-09-24 19:02:20,94905.39,56.32,29.2,H
2019-10-01 11:44:20,95353.16,56.33,28.59,M
2019-09-18 19:12:50,95006.43,58.39,26.81,M
2019-10-02 20:33:10,95177.64,60.52,27.14,L
2019-10-02 20:38:10,95187.71,59.93,27.29,L
2019-09-23 13:57:00,95438.24,55.3,28.39,M
2019-10-01 11:27:50,95359.98,59.54,27.77,M
2019-09-18 19:08:40,95005.33,58.11,26.8,M
2019-09-23 14:07:00,95426.53,56.88,27.39,M
2019-10-01 11:41:10,95362.97,56.21,28.58,M
2019-09-24 16:04:00,94986.42,53.31,28.69,M
2019-09-24 16:12:30,94977.42,53.9,28.33,M
2019-09-25 12:09:10,95245.68,55.01,27.68,L
2019-09-23 14:01:40,95443.92,55.4,27.81,M
2019-09-23 17:43:50,95237.1,55.26,26.87,H
2019-09-25 12:15:40,95236.81,55.9,27.51,L
2019-09-24 19:01:10,94907.49,56.77,29.06,H
2019-09-24 19:01:20,94906.56,56.75,29.06,H
2019-09-24 19:17:10,94920.26,57.02,29.3,H
2019-09-25 12:12:50,95240.68,55.41,27.53,L
2019-09-23 17:47:20,95231.25,55.74,26.79,H
2019-10-02 20:38:00,95186.38,59.79,27.32,L
2019-09-23 17:51:10,95240.75,56.66,26.81,H
2019-09-24 15:58:00,94993.27,55.11,28.48,M
2019-10-02 20:29:30,95173.27,60.88,27.15,L
2019-09-23 14:01:00,95440.97,54.98,27.92,M
2019-09-24 19:20:30,94910.97,56.03,29.65,H
2019-10-01 11:27:00,95363.4,59.95,27.63,M
2019-10-02 20:43:30,95195.45,59.46,27.24,L
2019-09-23 14:06:00,95428.77,56.0,27.41,M
2019-10-02 20:41:50,95192.25,59.43,27.27,L
2019-09-18 19:20:30,95012.86,55.84,27.78,M
2019-10-01 11:35:50,95364.28,56.54,28.45,M
2019-09-24 16:02:10,94995.58,53.6,28.81,M
2019-09-24 15:59:20,94993.03,54.27,28.61,M
2019-10-01 11:35:20,95363.57,56.48,28.44,M
2019-09-25 12:14:50,95235.97,55.68,27.5,L
2019-09-25 12:22:30,95238.34,55.57,27.34,L
2019-10-02 20:40:30,95188.77,59.87,27.27,L
2019-09-18 19:23:10,95013.28,55.73,27.94,M
2019-10-02 20:30:30,95175.9,60.83,27.14,L
2019-09-25 12:26:10,95230.55,55.42,27.34,L
2019-09-18 19:16:00,95010.69,58.07,26.96,M
2019-10-01 11:35:00,95363.55,56.52,28.43,M
2019-09-24 16:17:00,94960.38,55.39,28.61,M
2019-09-25 12:09:30,95244.9,54.85,27.66,L
2019-10-01 11:35:40,95364.69,56.47,28.44,M
2019-10-02 20:46:30,95198.61,59.19,27.25,L
2019-09-23 14:05:30,95432.48,55.97,27.47,M
2019-09-18 19:18:30,95015.23,57.11,27.74,M
2019-09-24 19:02:30,94904.26,56.31,29.24,H
2019-09-24 16:08:30,94983.99,53.68,28.58,M
2019-09-25 12:14:10,95238.41,55.53,27.5,L
2019-09-24 11:43:50,95358.53,59.67,27.42,M
2019-09-24 11:57:30,95358.74,59.08,27.2,M
2019-09-24 19:10:40,94913.24,56.08,29.52,H
2019-09-24 16:06:10,94987.78,53.77,28.65,M
2019-09-18 19:15:40,95011.22,58.15,26.88,M
2019-09-24 19:10:30,94914.42,56.18,29.5,H
2019-10-01 11:28:10,95359.19,59.11,27.83,M
2019-09-25 12:22:20,95239.3,55.49,27.34,L
2019-09-23 17:49:20,95228.77,56.4,26.82,H
2019-09-25 12:17:10,95237.8,55.94,27.44,L
2019-09-18 19:05:30,95004.42,58.81,27.03,M
2019-09-24 11:51:20,95358.38,58.91,27.22,M
2019-09-25 12:14:30,95235.63,55.53,27.48,L
2019-09-25 12:23:50,95236.32,55.47,27.31,L
2019-10-01 11:33:20,95361.66,56.77,28.3,M
2019-09-24 19:03:50,94909.61,56.43,29.22,H
2019-09-25 12:10:40,95248.02,55.15,27.67,L
