date,pre_mean,hum_mean,hum_std,tem_mean,diff_mean,occ
2020-05-28 11:36:40,94826.72,58.269999999999996,0.009428090415817944,30.575999999999993,27.694000000000003,E
2020-05-28 11:36:50,94827.06600000002,58.25,0.006666666666666782,30.564999999999998,27.685000000000002,E
2020-05-28 11:37:00,94828.052,58.266,0.009660917830794691,30.559999999999995,27.706000000000003,E
2020-05-28 11:37:10,94827.188,58.28599999999999,0.01577621275493198,30.562,27.723999999999986,E
2020-05-28 11:37:20,94827.775,58.27999999999999,0.004714045207907728,30.57399999999999,27.705999999999996,E
2020-05-28 11:37:30,94828.24899999998,58.246,0.00699205898779943,30.57999999999999,27.66600000000001,E
2020-05-28 11:37:40,94829.16200000001,58.233000000000004,0.009486832980504427,30.593,27.640000000000004,E
2020-05-28 11:37:50,94829.598,58.18499999999999,0.013540064007727724,30.590999999999998,27.59399999999999,E
2020-05-28 11:38:00,94828.917,58.212,0.01751190071541746,30.57999999999999,27.632000000000012,E
2020-05-28 11:38:10,94829.96,58.212222222222216,0.016414763002992123,30.57444444444444,27.637777777777778,E
2020-05-28 11:38:20,94827.225,58.227,0.02162817093001258,30.581999999999987,27.64500000000001,E
2020-05-28 11:38:30,94828.0,58.142999999999994,0.01828782229912376,30.585999999999995,27.557,E
2020-05-28 11:38:40,94828.67400000001,58.09300000000002,0.014181364924121868,30.587999999999994,27.505000000000024,E
2020-05-28 11:38:50,94829.763,58.044999999999995,0.03597838857487067,30.590999999999998,27.453999999999997,E
2020-05-28 11:39:00,94829.69,58.009,0.03247221034122056,30.579999999999995,27.429000000000006,E
2020-05-28 11:39:10,94831.50500000002,57.987,0.011595018087287275,30.57,27.417,E
2020-05-28 11:39:20,94829.98199999999,58.011,0.03178049716413787,30.577999999999992,27.43300000000001,E
2020-05-28 11:39:30,94831.195,58.036,0.019550504398153815,30.570999999999998,27.465000000000003,E
2020-05-28 11:39:40,94829.365,58.041999999999994,0.014757295747452043,30.585,27.456999999999994,E
2020-05-28 11:39:50,94830.584,58.03699999999999,0.004830458915396121,30.577999999999992,27.459,E
2020-05-28 11:40:00,94831.57200000001,58.05000000000001,0.01563471919941127,30.564999999999998,27.485000000000014,E
2020-05-28 11:40:10,94832.97600000001,58.089999999999996,0.010540925533894028,30.554000000000002,27.535999999999994,E
2020-05-28 11:40:20,94832.48999999999,58.11500000000001,0.00971825315807957,30.553000000000004,27.562000000000005,E
2020-05-28 11:40:30,94832.45100000002,58.037,0.03713339317769408,30.562,27.474999999999998,E
2020-05-28 11:40:40,94832.73999999999,57.958000000000006,0.03047767853509973,30.546000000000003,27.412000000000003,E
2020-05-28 11:40:50,94833.644,57.992,0.020976176963401698,30.532000000000004,27.459999999999994,E
2020-05-28 11:41:00,94834.12000000001,57.94200000000001,0.0458984386081529,30.525,27.41700000000001,E
2020-05-28 11:41:10,94833.72300000001,57.983999999999995,0.03339993346633431,30.514999999999997,27.468999999999998,E
2020-05-28 11:41:20,94833.789,58.02699999999999,0.0067494855771058435,30.519000000000005,27.50799999999998,E
2020-05-28 11:41:30,94832.26,58.013333333333335,0.016583123951777728,30.529999999999998,27.483333333333338,E
2020-05-28 11:41:40,94831.08499999999,58.0,0.004714045207907728,30.532000000000004,27.467999999999996,E
2020-05-28 11:41:50,94831.665,57.973,0.011595018087283753,30.545000000000005,27.427999999999994,E
2020-05-28 11:42:00,94830.63499999998,57.908,0.0446716415140066,30.550000000000004,27.357999999999997,E
2020-05-28 11:42:10,94831.235,57.803,0.022632326929023085,30.551000000000005,27.251999999999992,E
2020-05-28 11:42:20,94830.747,57.82800000000002,0.013984117975602077,30.552000000000003,27.276000000000014,E
